id,category,title,brand,price_raw,price_numeric,currency,unit,moq,supplier_name,location,rating,num_reviews,lead_time_days,product_url,listed_at,description,price_per_moq
P000807,Construction Equipment,OmniPack Product P-425,OmniPack,"INR 43,860.0 per piece",43860.0,INR,piece,10,OmniPack (Ltd),"Ahmedabad, Gujarat",3.3,16,14,https://example.com/construction-equipment/807,2025-05-28T20:41:47.030521,Facilis nostrum quaerat labore quibusdam sequi deserunt dolor consectetur velit dolorem aspernatur atque illo suscipit.,4386.0
P000808,Construction Equipment,Suresh Fabrics Product P-133,Suresh Fabrics,"INR 92,700.0 per kg",92700.0,INR,kg,10,Suresh Fabrics (LLC),"Surat, Gujarat",4.7,118,7,https://example.com/construction-equipment/808,2025-01-27T20:41:47.030565,Quas error quae iure nihil maxime voluptates eaque tempore.,9270.0
P000809,Textiles,Vijay Industries Cotton Fabric Plain,Vijay Industries,"INR 1,612.0 per set",1612.0,INR,set,500,Vijay Industries (LLC),"Faridabad, Haryana",4.7,84,14,https://example.com/textiles/809,2025-09-21T20:41:47.030594,Fugiat corporis qui sed quibusdam reiciendis odio recusandae voluptatem accusamus odio saepe dolores.,3.224
P000810,Electronics,PrimeTextiles Industrial Motor M-650,PrimeTextiles,"INR 3,200.0 per piece",3200.0,INR,piece,5,PrimeTextiles (PLC),"Kolkata, West Bengal",3.7,90,14,https://example.com/electronics/810,2025-03-09T20:41:47.030636,Laborum exercitationem occaecati repellendus neque iste dolor numquam molestias blanditiis eius quisquam unde excepturi.,640.0
P000811,Industrial Machinery,Mahadev Works Hydraulic Press Model 24vZ,Mahadev Works,"INR 68,400.0 per pack",68400.0,INR,pack,1,Mahadev Works (Group),"Kolkata, West Bengal",4.0,14,3,https://example.com/industrial-machinery/811,2025-08-16T20:41:47.030683,Itaque atque sequi quis ea quos incidunt ad molestiae atque voluptate rerum blanditiis quae commodi.,68400.0
P000814,Textiles,Metro Components Cotton Fabric Printed,Metro Components,"INR 1,899.0 per kg",1899.0,INR,kg,10,Metro Components (PLC),"Chennai, Tamil Nadu",3.3,58,14,https://example.com/textiles/814,2025-02-28T20:41:47.030774,Fugiat aut cumque odio nulla sapiente quibusdam corrupti velit.,189.9
P000815,Construction Equipment,GigaElectro Product P-963,GigaElectro,"INR 59,830.0 per kg",59830.0,INR,kg,1,GigaElectro (LLC),"Mumbai, Maharashtra",4.4,57,7,https://example.com/construction-equipment/815,2024-12-31T20:41:47.030817,Vero veniam eos tempore voluptas tempora iusto.,59830.0
P000816,Electronics,Nova Chemicals Industrial Motor M-240,Nova Chemicals,"INR 43,230.0 per kg",43230.0,INR,kg,10,Nova Chemicals (Inc),"Mumbai, Maharashtra",4.5,70,30,https://example.com/electronics/816,2025-04-06T20:41:47.030857,Provident pariatur dignissimos quasi nisi architecto quidem consequuntur laboriosam cum voluptas.,4323.0
P000817,Industrial Machinery,Vijay Industries Hydraulic Press Model 36Yk,Vijay Industries,"INR 164,800.0 per meter",164800.0,INR,meter,1,Vijay Industries (Ltd),"Delhi, Delhi",3.2,26,3,https://example.com/industrial-machinery/817,2025-04-03T20:41:47.030911,Hic deserunt rerum architecto vitae eius tempora commodi qui velit corrupti ipsam perferendis.,164800.0
P000818,Chemical Supplies,GigaElectro Industrial Solvent S-501,GigaElectro,"INR 130,140.0 per set",130140.0,INR,set,10,GigaElectro (PLC),"Delhi, Delhi",3.7,102,14,https://example.com/chemical-supplies/818,2025-05-13T20:41:47.030954,Minima quo nisi doloremque ipsa reprehenderit molestiae nostrum corrupti sunt quidem.,13014.0
P000819,Construction Equipment,RoboMach Product P-540,RoboMach,"INR 14,000.0 per piece",14000.0,INR,piece,50,RoboMach (Group),"Ahmedabad, Gujarat",4.1,62,14,https://example.com/construction-equipment/819,2025-04-03T20:41:47.031119,Beatae iure nesciunt soluta porro recusandae quis dolore aut voluptatum nobis.,280.0
P000820,Chemical Supplies,GigaElectro Industrial Solvent S-953,GigaElectro,"INR 113,490.0 per piece",113490.0,INR,piece,5,GigaElectro (Ltd),"Hyderabad, Telangana",4.7,78,3,https://example.com/chemical-supplies/820,2025-03-10T20:41:47.031257,Saepe vitae in odit sint eius quam eius dolorum magni in saepe voluptatem assumenda.,22698.0
P000821,Construction Equipment,Vijay Industries Product P-173,Vijay Industries,"INR 10,200.0 per kg",10200.0,INR,kg,50,Vijay Industries (PLC),"Kolkata, West Bengal",4.4,82,3,https://example.com/construction-equipment/821,2025-02-07T20:41:47.031360,Dolore inventore eaque voluptatum repudiandae laborum non natus non sit pariatur aliquam autem saepe.,204.0
P000822,Packaging,OmniPack Corrugated Box Single Wall,OmniPack,INR 588.0 per piece,588.0,INR,piece,500,OmniPack (Ltd),"Kolkata, West Bengal",3.7,16,7,https://example.com/packaging/822,2025-06-13T20:41:47.031427,Nemo blanditiis quisquam facere perferendis temporibus in hic.,1.176
P000824,Industrial Machinery,Mahadev Works Hydraulic Press Model 60nK,Mahadev Works,"INR 347,400.0 per kg",347400.0,INR,kg,5,Mahadev Works (and Sons),"Ahmedabad, Gujarat",3.7,10,30,https://example.com/industrial-machinery/824,2025-10-10T20:41:47.031710,Occaecati eveniet eos impedit adipisci itaque tempora.,69480.0
P000825,Industrial Machinery,Mahadev Works Hydraulic Press Model 55wp,Mahadev Works,"INR 130,800.0 per meter",130800.0,INR,meter,1,Mahadev Works (LLC),"Mumbai, Maharashtra",3.3,112,7,https://example.com/industrial-machinery/825,2025-05-11T20:41:47.031882,Quos eveniet praesentium odio quisquam cum nam sint officia qui quidem quos cupiditate libero.,130800.0
P000827,Construction Equipment,Metro Components Product P-347,Metro Components,"INR 43,950.0 per piece",43950.0,INR,piece,1,Metro Components (LLC),"Hyderabad, Telangana",3.4,21,14,https://example.com/construction-equipment/827,2025-02-25T20:41:47.032019,Rem tempore quidem vero eum beatae neque tenetur praesentium natus quidem modi.,43950.0
P000828,Construction Equipment,Vijay Industries Product P-691,Vijay Industries,"INR 87,010.0 per pack",87010.0,INR,pack,50,Vijay Industries (and Sons),"Kolkata, West Bengal",3.7,104,30,https://example.com/construction-equipment/828,2025-04-17T20:41:47.032064,At nisi soluta illo ea quaerat minus id.,1740.2
P000829,Construction Equipment,Vijay Industries Product P-614,Vijay Industries,"INR 80,660.0 per set",80660.0,INR,set,1,Vijay Industries (PLC),"Chennai, Tamil Nadu",3.2,14,1,https://example.com/construction-equipment/829,2024-10-27T20:41:47.032107,Voluptas eum dolore repudiandae doloribus culpa voluptatibus ad dolore possimus dolor soluta ipsam repellat corporis.,80660.0
P000830,Electronics,Apex Engineering Industrial Motor M-430,Apex Engineering,"INR 10,860.0 per set",10860.0,INR,set,5,Apex Engineering (PLC),"Hyderabad, Telangana",4.7,109,30,https://example.com/electronics/830,2025-07-13T20:41:47.032225,Saepe impedit mollitia necessitatibus impedit sed neque occaecati suscipit voluptatem quia provident voluptatem rem.,2172.0
P000831,Industrial Machinery,GigaElectro Hydraulic Press Model 46xx,GigaElectro,"INR 396,400.0 per meter",396400.0,INR,meter,1,GigaElectro (and Sons),"Hyderabad, Telangana",3.2,21,3,https://example.com/industrial-machinery/831,2024-10-24T20:41:47.032366,Molestiae aspernatur possimus eum repudiandae praesentium recusandae neque atque totam voluptates provident.,396400.0
P000832,Chemical Supplies,Mahadev Works Industrial Solvent S-851,Mahadev Works,"INR 95,350.0 per pack",95350.0,INR,pack,5,Mahadev Works (PLC),"Bengaluru, Karnataka",3.6,72,14,https://example.com/chemical-supplies/832,2025-09-22T20:41:47.032442,Quam quaerat officia mollitia voluptates iure nemo amet nulla libero.,19070.0
P000834,Industrial Machinery,Mahadev Works Hydraulic Press Model 51Ur,Mahadev Works,"INR 229,900.0 per pack",229900.0,INR,pack,5,Mahadev Works (PLC),"Surat, Gujarat",4.9,115,14,https://example.com/industrial-machinery/834,2025-06-22T20:41:47.032699,Veniam quas quae laudantium provident velit voluptates dolor iste modi perferendis.,45980.0
P000835,Construction Equipment,Apex Engineering Product P-539,Apex Engineering,"INR 53,300.0 per pack",53300.0,INR,pack,10,Apex Engineering (PLC),"Ahmedabad, Gujarat",4.2,34,14,https://example.com/construction-equipment/835,2025-02-18T20:41:47.032779,Corporis molestiae placeat et ab non quae facere blanditiis voluptate nostrum minus quas.,5330.0
P000836,Industrial Machinery,Mahadev Works Hydraulic Press Model 33MX,Mahadev Works,"INR 330,200.0 per meter",330200.0,INR,meter,1,Mahadev Works (and Sons),"Hyderabad, Telangana",3.2,36,3,https://example.com/industrial-machinery/836,2025-02-20T20:41:47.032884,Adipisci ut quas ex atque illo praesentium placeat rem.,330200.0
P000837,Textiles,Mahadev Works Cotton Fabric Plain,Mahadev Works,"INR 2,563.0 per pack",2563.0,INR,pack,100,Mahadev Works (Group),"Kolkata, West Bengal",3.4,37,14,https://example.com/textiles/837,2025-03-19T20:41:47.032929,Consequuntur exercitationem atque explicabo provident soluta libero delectus illo dolorem voluptates odio excepturi quibusdam.,25.63
P000838,Construction Equipment,Suresh Fabrics Product P-840,Suresh Fabrics,"INR 79,800.0 per pack",79800.0,INR,pack,1,Suresh Fabrics (PLC),"Bengaluru, Karnataka",3.7,95,1,https://example.com/construction-equipment/838,2024-11-11T20:41:47.033010,Voluptatem animi fuga cumque vitae minus a harum.,79800.0
P000839,Chemical Supplies,PrimeTextiles Industrial Solvent S-099,PrimeTextiles,"INR 36,310.0 per pack",36310.0,INR,pack,1,PrimeTextiles (LLC),"Kolkata, West Bengal",3.4,53,14,https://example.com/chemical-supplies/839,2025-05-16T20:41:47.033087,Veritatis deleniti nulla delectus dolor exercitationem sit totam.,36310.0
P000840,Electronics,Nova Chemicals Industrial Motor M-959,Nova Chemicals,"INR 28,060.0 per kg",28060.0,INR,kg,1,Nova Chemicals (and Sons),"Pune, Maharashtra",3.8,20,3,https://example.com/electronics/840,2025-02-03T20:41:47.033144,Provident sunt debitis corrupti reprehenderit adipisci aliquam modi vero velit rem est eos.,28060.0
P000841,Industrial Machinery,Metro Components Hydraulic Press Model 52LH,Metro Components,"INR 202,000.0 per pack",202000.0,INR,pack,1,Metro Components (and Sons),"Bengaluru, Karnataka",3.4,28,14,https://example.com/industrial-machinery/841,2025-06-08T20:41:47.033419,Libero nobis voluptatum ullam vel ut molestias harum.,202000.0
P000843,Chemical Supplies,Metro Components Industrial Solvent S-079,Metro Components,"INR 194,980.0 per pack",194980.0,INR,pack,10,Metro Components (Inc),"Delhi, Delhi",4.7,5,30,https://example.com/chemical-supplies/843,2025-08-26T20:41:47.035993,At omnis tenetur natus praesentium maxime quidem officia eligendi consequatur quis eos numquam illo fugiat.,19498.0
P000844,Electronics,Metro Components Industrial Motor M-707,Metro Components,"INR 43,610.0 per set",43610.0,INR,set,10,Metro Components (Inc),"Pune, Maharashtra",4.5,97,30,https://example.com/electronics/844,2025-02-05T20:41:47.036124,Natus non esse voluptatibus quo quo praesentium minus aliquam veniam esse nesciunt.,4361.0
P000845,Construction Equipment,Metro Components Product P-982,Metro Components,"INR 16,280.0 per kg",16280.0,INR,kg,10,Metro Components (Ltd),"Chennai, Tamil Nadu",3.4,25,14,https://example.com/construction-equipment/845,2025-03-20T20:41:47.036298,Qui modi aliquid esse deleniti vitae amet repudiandae soluta qui minima debitis.,1628.0
P000846,Industrial Machinery,Nova Chemicals Hydraulic Press Model 50ng,Nova Chemicals,"INR 425,700.0 per kg",425700.0,INR,kg,2,Nova Chemicals (Group),"Pune, Maharashtra",4.1,10,7,https://example.com/industrial-machinery/846,2025-04-11T20:41:47.036384,Tempora quae asperiores dignissimos dignissimos odit accusamus ullam dignissimos.,212850.0
P000847,Construction Equipment,Vijay Industries Product P-140,Vijay Industries,"INR 36,700.0 per set",36700.0,INR,set,50,Vijay Industries (and Sons),"Chennai, Tamil Nadu",4.6,67,14,https://example.com/construction-equipment/847,2025-06-24T20:41:47.036442,Voluptates voluptates repudiandae fuga saepe aliquid consequuntur doloribus pariatur sunt in necessitatibus.,734.0
P000848,Electronics,Vijay Industries Industrial Motor M-434,Vijay Industries,"INR 20,960.0 per meter",20960.0,INR,meter,50,Vijay Industries (Group),"Faridabad, Haryana",4.6,46,1,https://example.com/electronics/848,2025-03-06T20:41:47.036491,Impedit impedit eius tempore repellendus laborum nobis.,419.2
P000849,Electronics,Apex Engineering Industrial Motor M-607,Apex Engineering,"INR 36,020.0 per piece",36020.0,INR,piece,1,Apex Engineering (and Sons),"Ahmedabad, Gujarat",3.8,98,3,https://example.com/electronics/849,2025-03-10T20:41:47.036535,Architecto beatae culpa ratione architecto modi cumque qui veritatis quaerat.,36020.0
P000850,Industrial Machinery,Vijay Industries Hydraulic Press Model 64Is,Vijay Industries,"INR 391,600.0 per pack",391600.0,INR,pack,1,Vijay Industries (LLC),"Mumbai, Maharashtra",5.0,91,30,https://example.com/industrial-machinery/850,2025-05-20T20:41:47.036592,Ea quis hic suscipit dicta assumenda sed dicta maxime alias laboriosam beatae alias harum assumenda.,391600.0
P000851,Chemical Supplies,Vijay Industries Industrial Solvent S-136,Vijay Industries,"INR 177,390.0 per pack",177390.0,INR,pack,10,Vijay Industries (PLC),"Pune, Maharashtra",4.5,40,7,https://example.com/chemical-supplies/851,2025-10-14T20:41:47.036638,Ipsa consequuntur nisi aliquam ut quisquam deleniti distinctio et necessitatibus veniam exercitationem.,17739.0
P000852,Textiles,OmniPack Cotton Fabric Knitted,OmniPack,"INR 4,606.0 per meter",4606.0,INR,meter,500,OmniPack (LLC),"Bengaluru, Karnataka",4.8,79,30,https://example.com/textiles/852,2024-11-19T20:41:47.036670,Expedita dicta officia hic corrupti eos aperiam delectus deserunt.,9.212
P000853,Chemical Supplies,Suresh Fabrics Industrial Solvent S-707,Suresh Fabrics,"INR 177,760.0 per meter",177760.0,INR,meter,10,Suresh Fabrics (Inc),"Bengaluru, Karnataka",4.8,10,1,https://example.com/chemical-supplies/853,2025-01-16T20:41:47.036714,Nobis enim cum molestias et beatae aperiam maxime accusantium quam.,17776.0
P000854,Textiles,Vijay Industries Cotton Fabric Knitted,Vijay Industries,"INR 3,608.0 per pack",3608.0,INR,pack,50,Vijay Industries (Ltd),"Faridabad, Haryana",3.7,11,30,https://example.com/textiles/854,2025-01-09T20:41:47.036746,Fuga corporis aut doloremque fugit natus repellendus quisquam blanditiis dolore occaecati natus.,72.16
P000855,Textiles,OmniPack Cotton Fabric Printed,OmniPack,"INR 3,797.0 per piece",3797.0,INR,piece,50,OmniPack (Inc),"Mumbai, Maharashtra",4.8,69,30,https://example.com/textiles/855,2025-06-08T20:41:47.036785,Officiis tenetur vel officia eligendi nulla ipsum.,75.94
P000856,Electronics,GigaElectro Industrial Motor M-379,GigaElectro,"INR 36,460.0 per piece",36460.0,INR,piece,1,GigaElectro (LLC),"Ahmedabad, Gujarat",3.7,64,7,https://example.com/electronics/856,2025-08-16T20:41:47.036829,Voluptatem odio laboriosam tempore iste sunt dolore enim quasi vitae harum ducimus.,36460.0
P000857,Industrial Machinery,Metro Components Hydraulic Press Model 25Vb,Metro Components,"INR 251,900.0 per piece",251900.0,INR,piece,5,Metro Components (Group),"Kolkata, West Bengal",3.8,30,30,https://example.com/industrial-machinery/857,2025-01-02T20:41:47.036877,Corporis itaque quae molestiae dolorem illo saepe explicabo velit in in.,50380.0
P000858,Construction Equipment,OmniPack Product P-776,OmniPack,"INR 84,610.0 per kg",84610.0,INR,kg,1,OmniPack (Group),"Pune, Maharashtra",3.7,100,30,https://example.com/construction-equipment/858,2024-11-08T20:41:47.036920,Excepturi pariatur consequatur minus doloribus quae necessitatibus veniam quas quos facilis iure.,84610.0
P000859,Electronics,Vijay Industries Industrial Motor M-654,Vijay Industries,"INR 26,220.0 per piece",26220.0,INR,piece,5,Vijay Industries (and Sons),"Ahmedabad, Gujarat",4.1,24,7,https://example.com/electronics/859,2025-02-28T20:41:47.036962,Consequuntur autem officiis error rerum quo numquam amet dolor mollitia culpa fugit maxime.,5244.0
P000860,Industrial Machinery,PrimeTextiles Hydraulic Press Model 27bS,PrimeTextiles,"INR 370,200.0 per piece",370200.0,INR,piece,2,PrimeTextiles (and Sons),"Delhi, Delhi",3.3,113,3,https://example.com/industrial-machinery/860,2025-02-17T20:41:47.037007,Necessitatibus cupiditate voluptates perspiciatis quo odit nemo reiciendis corrupti et doloribus qui quis.,185100.0
P000861,Electronics,Mahadev Works Industrial Motor M-759,Mahadev Works,"INR 4,360.0 per pack",4360.0,INR,pack,50,Mahadev Works (PLC),"Faridabad, Haryana",4.1,50,7,https://example.com/electronics/861,2024-12-23T20:41:47.037048,Quasi soluta perspiciatis ratione assumenda ab similique amet sequi et temporibus dicta corrupti distinctio sapiente.,87.2
P000862,Chemical Supplies,Vijay Industries Industrial Solvent S-595,Vijay Industries,"INR 199,310.0 per meter",199310.0,INR,meter,10,Vijay Industries (PLC),"Hyderabad, Telangana",4.7,18,30,https://example.com/chemical-supplies/862,2025-08-14T20:41:47.037097,Labore provident enim aut natus tempore corrupti impedit minus nulla culpa mollitia iusto voluptatem.,19931.0
P000863,Chemical Supplies,Mahadev Works Industrial Solvent S-312,Mahadev Works,"INR 27,620.0 per pack",27620.0,INR,pack,10,Mahadev Works (Group),"Faridabad, Haryana",3.4,27,14,https://example.com/chemical-supplies/863,2025-02-18T20:41:47.037142,Quidem consequatur fugit fugit cupiditate accusantium porro repellendus.,2762.0
P000864,Industrial Machinery,PrimeTextiles Hydraulic Press Model 79Kl,PrimeTextiles,"INR 474,800.0 per piece",474800.0,INR,piece,1,PrimeTextiles (Group),"Surat, Gujarat",4.7,14,1,https://example.com/industrial-machinery/864,2025-04-12T20:41:47.037207,Voluptas veniam necessitatibus suscipit voluptates suscipit architecto.,474800.0
P000866,Industrial Machinery,PrimeTextiles Hydraulic Press Model 25qm,PrimeTextiles,"INR 114,000.0 per meter",114000.0,INR,meter,5,PrimeTextiles (PLC),"Mumbai, Maharashtra",4.9,39,7,https://example.com/industrial-machinery/866,2025-06-30T20:41:47.037294,Voluptatem temporibus ad et cumque officiis praesentium ea voluptatum excepturi earum.,22800.0
P000867,Electronics,Mahadev Works Industrial Motor M-715,Mahadev Works,INR 600.0 per piece,600.0,INR,piece,10,Mahadev Works (PLC),"Mumbai, Maharashtra",4.0,73,7,https://example.com/electronics/867,2025-01-02T20:41:47.037337,Consectetur voluptatem numquam quasi accusantium fugit temporibus.,60.0
P000868,Chemical Supplies,Suresh Fabrics Industrial Solvent S-660,Suresh Fabrics,"INR 156,710.0 per pack",156710.0,INR,pack,5,Suresh Fabrics (Ltd),"Chennai, Tamil Nadu",4.6,64,14,https://example.com/chemical-supplies/868,2025-03-02T20:41:47.037380,Possimus excepturi rem sequi quos illum exercitationem velit quaerat mollitia laborum.,31342.0
